gene_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
62a1aa8a3771bf48ab75ddc001d27a18,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
9e66a0c25c82d886f8e3a5cdfc15a6b7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
9b76645ce450088e2b7a33f5e6775d7e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
8209817c5ca794cb4b3a03a2af64c91e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
2d6cc26b30bedf596948223aa9f37647,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
f3b0f6f355e7f6386a7baed5c69599a5,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
05fa6da31723ad25c5c4ab4a29af6777,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
30c0820df028980d4fb8f0e84d7f4e9e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
779add901f935699c50330209f84332d,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
ac8a4ede1667459efc819af2a6eaf10d,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
85c220adfcfb16b5b6903e2b101136af,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
7442f902b858d9e6535501d83bc01c80,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
5ac409d81d1c363065c6d0638361cdab,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
218f98c7d93f7636141941306c09740a,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
75d0575532b5d0b43a5fc7f56c27209f,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
68aa23407e79e46a26e306ae4b0970c4,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
cbf957907c3b8a8cf1631a74ef166319,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
71c1ceba244302e4e192d8a4c0eb735d,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
0155a52b13503271dce08ee6cb40e429,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
2cbd5cb19906826183358b05914fcd83,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
b6541d0258e90db238adf10bbbc5a338,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
3e9c1d6ab8350f14aba648090409b0a6,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
78c551baa3c695c8e82b4e508736625c,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
8a1517ab9df4466ade30b4cffb685501,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
2628514bfdd6064fce886607c1e1d9b0,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
c8aa53e533b82bfbdea4c8c243b5f199,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
4b723bc1dc322dcf482510a7a5cacef2,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
16763609c1f455c9ec10838109008775,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA
01cfd6333ca47fd285c66e80cff65086,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA
6b7083ac5aec740b119a8f8963521bdf,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
fb5198f2e57a010507fae5829d75c536,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29
9349f076625e75638acd6597885618cc,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29
c019226a36d30d87579b73dc991b1f89,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
0376111033bacc6dfabef388f8d507f7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
456bc5a0b5d384a23e906397559b0256,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
abe5efc5893605df880c8b53404e10ff,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
2faa3dc1c60d3a6b894b8553e4b53e97,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
9ba752cfde3dfeff7f9f01778b3c635b,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
62a1719fc39388d62da90a17a81d0e6c,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
a3f23b9c2a134b00580be24c1d4bd84d,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
ab1f62001fd5a667b38dd556ac479423,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
e44c7c3c9b66dbec21726e9d9250ef51,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,NA,NA
b6b5e91cdd44bae095529915207344b3,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
ed78ccaee4767f8ca57ca1b7c98c5a46,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
cf9b2364bd819de884ac4d8455c9d2fc,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA
52446e70aa2707bc876335126d334700,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA
76ac407c5c94ae40f778c1a59f515ae4,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA
cfdb352678757c38abef1501fa896962,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,NA,NA
f6c1baae94589cfe27ebdf4fa3742a7f,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
164d39ae212bba5e6d9bc61987f3f0b2,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
b8182cd353621bd384d7467c12f0116e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
68d904e0e55385c006e8d548b69a8d55,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,NA,NA
301b85f77a7cd971d93ed3926f7d41cc,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,NA,NA
2fd48e19d688cad348d09dd10438d49a,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,NA,NA
1504271370bc004780d07dd3e53650c7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,NA,NA
3b0caf940c886e4d6d93b17b188a113e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
1e1483eff24b9058bb3d8991704ac83f,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
6e92c20550c0fa2954500003a2220bc3,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
0e8d798c5b80054d9a2ef161bb516c29,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
a5e1576284ddde1647a394b4d60c75a7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
ddfa341ac6b2b98f025b89afb8ca66f6,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
1c5a8a1163b1d06cecb8920799646310,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
3ce972e6be9b57db148205f78eb99339,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
513fdd8e12ef836a90898ddda46b613e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
0f8f01851549764b12ef516ea8ddc479,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
775f4e9cbbc52f73d2b28a6a42c4f032,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
f9c7be92aaa7f5126a46ce62454ca98f,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
b23fedaec32e27507d1905dddb1785c8,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
5078f0641e826acf078377f798698920,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
627b934280c59a8892e002de42fab8e5,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
be94fb6cbf08793c5e65d1977981559e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
ca7c111350d5a51e958d426abec0fa29,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
36e136cf6693e998be5eaa15a8763a43,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
57a43298088df3eb8312b4fe195be638,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
082bdcd00dd57830193bc3a3c236e591,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
a64d0375c44e66291e6d1c706e09e688,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
1eb526ce09a6c56d876e2f388dd3e62a,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
a0831c0b4fab785d94f461211ac575cf,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
9f02d4b526c5ee226b5e90e5007b971a,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
05eea2d07a2900b4850e88e20e6d5790,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
da0359b12fa6b68da52fdcb58ee85455,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
12078a714eb76051882f29adb52a5faf,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
d403fc953af5637322a7b4a18ee7f861,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
e628ecc85ac7b87cae98890d49f173ba,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
c4c17b25ca4d28764ced145ac2330c03,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
140049102856f116ebb28fc2b0419d0e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
bb45f43b289c5e317c018510aa3ad9b6,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
094bbe8d652744e1ad2ed542eddbc955,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
68d2f5bcaba23b7cf39af50000e8df57,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
3aa5122f692fbf067f320bd8b06b40e7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
8ca62e99d892bb9a27b4b9a032860c00,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
b81ae968f6b3f87e5c114a994517f523,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
00715d7ef6c5731d5bcff68f342cf9e5,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
42dff23681cd197922f3cb3a32fd400d,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
c0589127f9802c119ecc9029008e1341,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,NA,NA
3cafb9bdf5162a8f033c816c2b20bb71,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,NA
c636e7f3fb01feac9e802023cd78a5c1,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,NA
fdba3e0bfa2a45020d177d52c709e345,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
23f35989643300f36e68292d1b212124,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
7b0b6814ce002513230b22da3ef44741,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
e540c29878dda6c7f2721e35feee15a9,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
8e1a5dfe8b59dbc21d217a55822a638e,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
af34ee23396bbf07b25a37cb318e8a15,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
d07e293d43794115fe9b4304ce3f6430,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
992c40e34f6d92d02f494670227c708e,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
19f3ddba330c56b69cd93a583b77e474,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
64d0d4868a469c057ae3ea43beade91a,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
a0456fcb099cfbd71f9b5ce92d2f31e4,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
982915541b51fd6405045651139151ae,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
799baacb249d774d3e5187c57f085570,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
887710696a74fe1f620ae16bae4f310f,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
60a4ac3c595c89e731155a9045bf9f52,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
4cc6bdbdf365a0619582df41839ebbf6,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
b82961a585ac81b857f5f3bdbc784089,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
8240616b52357b49e74654270ee41475,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
729074f4714bfe8dd989150a1e15c615,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
b40d1ce04754dc1e2dfdcbd9ea1de83b,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
2ef5f82233e48a4fcd958fe780d1b5b7,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
0d79b8b0638fcf28612125458e958547,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
8f9d74321e621c9227e640830431517e,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
b8e7c2a1a5c37c1e228f7ac9f82a6e3d,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
7d09e7df11cf84d46778f5442f8bf389,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
3b04adb785dd57107df2cc9406c39dbf,Bacteria,Bacteria,NA,NA,NA,NA,NA
2c81364f086f28a324965da476e13808,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
e420138814fe43e55825dd4cab34f322,Bacteria,Bacteria,NA,NA,NA,NA,NA
11df406c85a0bbfd638648afcbcd91ed,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
2a79a7effb5bfee3ee382f9903212672,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
7fec0d9004bae1fb692fd32ca1226279,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
903d1eb7f44a37f0cd2825f3ef6e7112,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
d31d1d32e781b26c3a29e0e29440622c,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
b9203e485487e6d28b40cd3c51452abc,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
cedd5dc52f7bbf42ce305aa154ecb949,Bacteria,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
d71bd2f7397281048181d554d82e6ca0,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
ce425c5f33e8491f77f107f27f8dade4,Bacteria,Bacteria,NA,NA,NA,NA,NA
5360175e373d6d3a59e45de83351d02b,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
52b66ef769330cb0d594b246d698b778,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
aaa1f74a7f471bbf7f4176f18fd187d9,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
07c8029cc4954783a6421c6121a69556,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
abfdd24658aeabd6fea6e51df9a1b0b7,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
7e0fdb0ed7186b2834b45cd54c38338d,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
168362c186d76e22376e9d66a6270836,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
ae3b12e899870a46bb0b399a7605a9b4,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
97f4d122eca92daaa92d210bf7f0a49b,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
337b00f85c60210d1d9ddf37fc8616b1,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
53c53a25eb78686f72539f4dab3d3008,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
10309b0f9a950a505660554740aff96e,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
a673e0a2398af2ba38de08ef7130aca7,Bacteria,Bacteria,FCPU426,NA,NA,NA,NA
1d5296ecfab7b11292ea83c1ae40958f,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,NA,NA
8c41f1420c6a29e3b122ca94c5e385ad,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
3509501b3b309aa24fcecf4b313fb3a0,Bacteria,Bacteria,Acidobacteriota,NA,NA,NA,NA
eb8138dc234afcadaafaec292bd52612,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
3ab9aaf7deacca3d716235897dfac5f8,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
58348ccdbee77994e4edb5a4538ab836,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
2c7631e6ba5a8e32c97362a66628669c,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
9bb56a657bf3a2930f036de86099ad9d,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
0768c0fbee9f4d20cd7f5f15c24ff8c8,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
6e06384758eeb6b69b2c9562b5e363cb,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
acf080e917b94142039f5fc0d35b3389,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
ab97caad2299e83977b41b250a3e336c,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
82db0fbd63e34cfec2a0e7e408eb1403,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
ed99a913708c8d07ea7e0854da14edf0,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
a9628ee21b71f995fdbb45f2632b9209,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
f782564fedfe5c4a2d8477a656877354,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
23ebe6bf08e0c6d461e5a5297d2d5a3f,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
08048318acdb0841b523f19d8a82e3f5,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
b01a0280e6f8c820a2e583e58093e44c,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
44cd4a6312e33798c755ac424dc89d1d,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
af49ddb42aab06a33ca5113c8de2b9b5,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
0c8e428201b03c0c1f280a73a5c3cb1f,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
b5dff7995d260cb04dc5ab23cbd3a751,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
c3be1570d8946f0004cec7fd8797fb66,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
6647a951efdfe0a7852083fd5464eeec,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
9af01c391480ae701197edab4872ef58,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
d136cbd62d28bf84563d14145e817326,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
3f1287375e5f4552caad7180442d7a45,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
a26a8c5f00963c65a5ddabde36b1205d,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
a479aacd48c0ff33b6e679c3b50330a8,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
3a6f31bcac66b63161bf2fd5718b27de,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
5f111e399b0f56dfe0b99e62135cbd27,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
c6332d8788e8653c5c3441f8dd9ef2f0,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
a13396796cf753970695a1f9f6d2d9e0,Bacteria,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
